Galaxy	rho0	rnfw	sig0	sigb	rdisc	rbulge	ChiSq
5.9	244.7339	116.6911692	13.54735183	0.113540147			
5.95	244.2961	117.114101	13.48974799	0.113062081			
6	243.86041	117.5344734	13.43287768	0.112590003			
6.05	243.43105	117.9523169	13.37672534	0.11212379			
6.1	243.01505	118.3676615	13.32127589	0.111663321			
6.15	242.62202	118.7805365	13.2665147	0.111208478			
6.2	242.26187	119.1909705	13.21242755	0.110759149			
6.25	241.94171	119.5989919	13.15900064	0.110315223			
6.3	241.66389	120.0046283	13.10622055	0.109876592			
6.35	241.42641	120.4079067	13.05407426	0.109443152			
6.4	241.22417	120.8088539	13.00254911	0.109014802			
6.45	241.04857	121.2074958	12.95163279	0.108591442			
6.5	240.88458	121.6038582	12.90131333	0.108172976			
6.55	240.7076	121.9979661	12.8515791	0.107759311			
6.6	240.4845	122.3898444	12.80241877	0.107350356			
6.65	240.18193	122.7795171	12.75382134	0.106946022			
6.7	239.77922	123.1670082	12.70577607	0.106546222			
6.75	239.27948	123.552341	12.65827254	0.106150873			
6.8	238.71162	123.9355385	12.61130059	0.105759892			
6.85	238.12114	124.3166232	12.56485033	0.1053732			
6.9	237.55428	124.6956173	12.51891211	0.104990719			
6.95	237.04393	125.0725425	12.47347656	0.104612373			
7	236.60384	125.4474204	12.42853453	0.104238088			
7.05	236.23183	125.8202719	12.3840771	0.103867792			
7.1	235.91817	126.1911176	12.34009558	0.103501414			
7.15	235.65218	126.5599781	12.29658151	0.103138886			
7.2	235.42381	126.9268731	12.25352662	0.102780141			
7.25	235.22121	127.2918225	12.21092285	0.102425113			
7.3	235.02867	127.6548455	12.16876236	0.10207374			
7.35	234.82803	128.0159611	12.12703746	0.101725958			
7.4	234.60361	128.3751881	12.08574067	0.101381706			
7.45	234.34772	128.7325449	12.0448647	0.101040927			
7.5	234.06398	129.0880496	12.00440242	0.10070356			
7.55	233.76627	129.4417199	11.96434686	0.100369551			
7.6	233.47351	129.7935735	11.92469122	0.100038843			
7.65	233.203	130.1436277	11.88542887	0.099711383			
7.7	232.96523	130.4918993	11.84655333	0.099387117			
7.75	232.76239	130.8384052	11.80805826	0.099065995			
7.8	232.59109	131.1831619	11.76993746	0.098747965			
7.85	232.44609	131.5261854	11.73218489	0.098432979			
7.9	232.32243	131.8674919	11.69479464	0.098120988			
7.95	232.2151	132.2070971	11.65776093	0.097811944			
8	232.11725	132.5450164	11.6210781	0.097505803			
8.05	232.01968	132.8812651	11.58474063	0.097202518			
8.1	231.91231	133.2158583	11.54874311	0.096902046			
8.15	231.787	133.5488108	11.51308025	0.096604343			
8.2	231.64023	133.8801372	11.47774689	0.096309367			
8.25	231.4735	134.2098518	11.44273797	0.096017077			
8.3	231.29173	134.5379689	11.40804853	0.095727432			
8.35	231.10042	134.8645025	11.37367372	0.095440393			
8.4	230.90314	135.1894663	11.3396088	0.09515592			
8.45	230.69995	135.5128739	11.30584914	0.094873976			
8.5	230.48715	135.8347387	11.27239017	0.094594523			
8.55	230.2578	136.1550738	11.23922745	0.094317526			
8.6	230.00397	136.4738925	11.20635663	0.094042947			
8.65	229.72021	136.7912073	11.17377342	0.093770753			
8.7	229.40675	137.1070311	11.14147365	0.093500908			
8.75	229.07016	137.4213763	11.10945322	0.09323338			
8.8	228.72137	137.7342553	11.07770811	0.092968135			
8.85	228.37184	138.0456801	11.04623438	0.092705141			
8.9	228.03018	138.3556629	11.01502819	0.092444367			
8.95	227.701	138.6642153	10.98408575	0.092185781			
9	227.38573	138.9713491	10.95340336	0.091929353			
9.05	227.0843	139.2770758	10.92297737	0.091675052			
9.1	226.79652	139.5814068	10.89280424	0.091422851			
9.15	226.52211	139.8843532	10.86288047	0.09117272			
9.2	226.26041	140.1859263	10.83320264	0.09092463			
9.25	226.01022	140.4861368	10.80376737	0.090678555			
9.3	225.77032	140.7849955	10.77457139	0.090434467			
9.35	225.5397	141.0825132	10.74561145	0.090192339			
9.4	225.31772	141.3787004	10.71688438	0.089952146			
9.45	225.10365	141.6735673	10.68838708	0.089713862			
9.5	224.89674	141.9671243	10.66011648	0.089477461			
9.55	224.69627	142.2593815	10.63206959	0.08924292			
9.6	224.50185	142.5503489	10.60424347	0.089010213			
9.65	224.31317	142.8400364	10.57663523	0.088779317			
9.7	224.13004	143.1284537	10.54924203	0.088550209			
9.75	223.95224	143.4156104	10.52206108	0.088322865			
9.8	223.77975	143.701516	10.49508967	0.088097264			
9.85	223.61275	143.9861801	10.46832509	0.087873382			
9.9	223.45128	144.2696117	10.44176472	0.087651199			
9.95	223.29532	144.5518202	10.41540596	0.087430692			
10	223.14471	144.8328146	10.38924627	0.087211841			
10.05	222.9995	145.1126038	10.36328315	0.086994626			
10.1	222.85976	145.3911967	10.33751415	0.086779026			
10.15	222.72549	145.6686021	10.31193685	0.08656502			
10.2	222.59625	145.9448285	10.28654889	0.08635259			
10.25	222.47141	146.2198845	10.26134793	0.086141717			
10.3	222.3502	146.4937786	10.23633168	0.085932381			
10.35	222.2319	146.7665191	10.2114979	0.085724563			
10.4	222.11539	147.0381143	10.18684437	0.085518246			
10.45	221.9987	147.3085724	10.16236891	0.085313412			
10.5	221.87906	147.5779013	10.1380694	0.085110042			
10.55	221.75345	147.846109	10.11394372	0.08490812			
10.6	221.61972	148.1132036	10.08998982	0.084707629			
10.65	221.47771	148.3791926	10.06620565	0.08450855			
10.7	221.32959	148.6440839	10.04258922	0.084310869			
10.75	221.17924	148.9078851	10.01913856	0.084114569			
10.8	221.03099	149.1706037	9.995851732	0.083919634			
10.85	220.88837	149.4322472	9.972726844	0.083726047			
10.9	220.75359	149.6928229	9.949762019	0.083533794			
10.95	220.6279	149.9523381	9.926955415	0.083342859			
11	220.51231	150.2108001	9.90430522	0.083153228			
11.05	220.40791	150.468216	9.881809652	0.082964885			
11.1	220.31564	150.7245928	9.859466955	0.082777817			
11.15	220.23589	150.9799376	9.837275404	0.082592008			
11.2	220.1685	151.2342572	9.815233297	0.082407444			
11.25	220.11325	151.4875585	9.793338963	0.082224113			
11.3	220.06963	151.7398483	9.771590755	0.082041999			
11.35	220.0359	151.9911331	9.749987052	0.08186109			
11.4	220.00755	152.2414198	9.728526256	0.081681373			
11.45	219.97633	152.4907147	9.707206798	0.081502835			
11.5	219.93166	152.7390245	9.68602713	0.081325461			
11.55	219.86374	152.9863555	9.664985728	0.081149241			
11.6	219.76814	153.2327141	9.644081091	0.080974162			
11.65	219.64867	153.4781065	9.623311742	0.080800211			
11.7	219.51714	153.7225391	9.602676227	0.080627376			
11.75	219.38977	153.9660179	9.58217311	0.080455645			
11.8	219.28148	154.208549	9.56180098	0.080285008			
11.85	219.20103	154.4501386	9.541558446	0.080115451			
11.9	219.14925	154.6907925	9.521444137	0.079946964			
11.95	219.12067	154.9305167	9.501456704	0.079779536			
12	219.10732	155.1693171	9.481594815	0.079613155			
12.05	219.10214	155.4071994	9.461857161	0.07944781			
12.1	219.10051	155.6441694	9.442242448	0.079283492			
12.15	219.1001	155.8802328	9.422749405	0.079120189			
12.2	219.10002	156.1153953	9.403376777	0.078957891			
12.25	219.10001	156.3496623	9.384123326	0.078796588			
12.3	219.10001	156.5830394	9.364987835	0.078636269			
12.35	219.10001	156.8155321	9.345969102	0.078476925			
12.4	219.10001	157.0471459	9.327065942	0.078318546			
12.45	219.10001	157.277886	9.308277188	0.078161121			
12.5	219.10001	157.5077577	9.289601689	0.078004642			
12.55	219.10001	157.7367665	9.27103831	0.0778491			
12.6	219.10001	157.9649174	9.252585933	0.077694483			
12.65	219.10001	158.1922156	9.234243452	0.077540785			
12.7	219.10001	158.4186663	9.216009782	0.077387995			
12.75	219.10001	158.6442745	9.197883848	0.077236105			
12.8	219.10001	158.8690452	9.179864592	0.077085106			
12.85	219.10001	159.0929835	9.16195097	0.076934988			
12.9	219.10001	159.3160942	9.144141953	0.076785745			
12.95	219.10001	159.5383822	9.126436526	0.076637366			
13	219.10001	159.7598524	9.108833687	0.076489845			
13.05	219.10001	159.9805095	9.091332447	0.076343172			
13.1	219.10001	160.2003584	9.073931831	0.07619734			
13.15	219.10001	160.4194037	9.056630879	0.07605234			
13.2	219.10001	160.63765	9.03942864	0.075908165			
13.25	219.10001	160.8551021	9.022324178	0.075764806			
13.3	219.10001	161.0717644	9.00531657	0.075622257			
13.35	219.10001	161.2876416	8.988404904	0.07548051			
13.4	219.10001	161.5027382	8.97158828	0.075339556			
13.45	219.10001	161.7170585	8.954865809	0.075199389			
13.5	219.10001	161.930607	8.938236616	0.075060002			
13.55	219.10001	162.1433881	8.921699835	0.074921387			
13.6	219.10001	162.3554062	8.905254613	0.074783537			
13.65	219.10001	162.5666655	8.888900106	0.074646445			
13.7	219.10001	162.7771703	8.872635484	0.074510105			
13.75	219.10001	162.9869249	8.856459923	0.074374508			
13.8	219.10001	163.1959335	8.840372615	0.07423965			
13.85	219.10001	163.4042001	8.824372758	0.074105522			
13.9	219.10001	163.6117289	8.808459561	0.073972118			
13.95	219.10001	163.8185241	8.792632245	0.073839433			
14	219.10001	164.0245896	8.776890038	0.073707459			
14.05	219.10001	164.2299296	8.76123218	0.07357619			
14.1	219.10001	164.4345478	8.74565792	0.07344562			
14.15	219.10001	164.6384485	8.730166515	0.073315742			
14.2	219.10001	164.8416353	8.714757232	0.073186552			
14.25	219.10001	165.0441123	8.699429348	0.073058041			
14.3	219.10001	165.2458832	8.684182148	0.072930206			
14.35	219.10001	165.446952	8.669014925	0.072803039			
14.4	219.10001	165.6473223	8.653926982	0.072676535			
14.45	219.10001	165.846998	8.63891763	0.072550688			
14.5	219.10001	166.0459827	8.623986188	0.072425492			
14.55	219.10001	166.2442802	8.609131984	0.072300943			
14.6	219.10001	166.4418942	8.594354354	0.072177034			
14.65	219.10001	166.6388282	8.579652641	0.072053759			
14.7	219.10001	166.8350859	8.565026197	0.071931114			
14.75	219.10001	167.0306708	8.550474381	0.071809094			
14.8	219.10001	167.2255865	8.53599656	0.071687692			
14.85	219.10001	167.4198366	8.521592107	0.071566904			
14.9	219.10001	167.6134244	8.507260406	0.071446724			
14.95	219.10001	167.8063536	8.493000845	0.071327148			
15	219.10001	167.9986274	8.478812821	0.07120817			
15.05	219.10001	168.1902494	8.464695736	0.071089786			
15.1	219.10001	168.3812229	8.450649	0.07097199			
15.15	219.10001	168.5715512	8.436672031	0.070854778			
15.2	219.10001	168.7612377	8.422764254	0.070738144			
15.25	219.10001	168.9502857	8.408925097	0.070622085			
15.3	219.10001	169.1386985	8.395153998	0.070506595			
15.35	219.10001	169.3264793	8.381450401	0.07039167			
15.4	219.10001	169.5136313	8.367813755	0.070277305			
15.45	219.10001	169.7001577	8.354243516	0.070163495			
15.5	219.10001	169.8860618	8.340739148	0.070050237			
15.55	219.10001	170.0713467	8.327300117	0.069937525			
15.6	219.10001	170.2560154	8.313925899	0.069825356			
15.65	219.10001	170.4400712	8.300615973	0.069713724			
15.7	219.10001	170.623517	8.287369826	0.069602627			
15.75	219.10001	170.806356	8.27418695	0.069492059			
15.8	219.10001	170.9885912	8.261066842	0.069382016			
15.85	219.10001	171.1702255	8.248009004	0.069272494			
15.9	219.10001	171.351262	8.235012946	0.069163489			
15.95	219.10001	171.5317036	8.222078181	0.069054997			
16	219.10001	171.7115534	8.209204229	0.068947014			
16.05	219.10001	171.8908141	8.196390615	0.068839537			
16.1	219.10005	172.0694887	8.183636867	0.06873256			
16.15	219.10028	172.2475801	8.170942521	0.06862608			
16.2	219.10132	172.4250912	8.158307117	0.068520094			
16.25	219.105	172.6020247	8.1457302	0.068414597			
16.3	219.11523	172.7783835	8.133211319	0.068309586			
16.35	219.1387	172.9541704	8.12075003	0.068205057			
16.4	219.18361	173.1293881	8.108345891	0.068101007			
16.45	219.25667	173.3040394	8.095998466	0.067997431			
16.5	219.35904	173.4781271	8.083707325	0.067894326			
16.55	219.48386	173.6516539	8.071472041	0.067791689			
16.6	219.61703	173.8246224	8.059292191	0.067689517			
16.65	219.74173	173.9970353	8.047167358	0.067587804			
16.7	219.8439	174.1688953	8.035097129	0.067486549			
16.75	219.91675	174.340205	8.023081095	0.067385748			
16.8	219.96149	174.5109671	8.011118851	0.067285396			
16.85	219.98485	174.6811841	7.999209996	0.067185492			
16.9	219.99506	174.8508586	7.987354135	0.067086032			
16.95	219.9987	175.0199932	7.975550875	0.066987012			
17	219.99974	175.1885904	7.963799828	0.066888429			
17.05	219.99995	175.3566528	7.95210061	0.06679028			
17.1	220	175.5241828	7.940452841	0.066692562			
17.15	220	175.6911829	7.928856144	0.066595272			
17.2	220	175.8576557	7.917310147	0.066498406			
17.25	220	176.0236036	7.905814482	0.066401961			
17.3	220.00002	176.189029	7.894368783	0.066305935			
17.35	220.00015	176.3539343	7.882972689	0.066210325			
17.4	220.00084	176.518322	7.871625844	0.066115126			
17.45	220.00333	176.6821944	7.860327892	0.066020338			
17.5	220.01062	176.8455539	7.849078483	0.065925955			
17.55	220.0282	177.0084029	7.837877271	0.065831977			
17.6	220.06361	177.1707437	7.826723913	0.065738399			
17.65	220.12433	177.3325786	7.815618067	0.065645219			
17.7	220.21404	177.4939099	7.804559398	0.065552434			
17.75	220.32939	177.65474	7.793547572	0.065460042			
17.8	220.4594	177.8150711	7.782582259	0.065368039			
17.85	220.58823	177.9749055	7.771663133	0.065276423			
17.9	220.70044	178.1342453	7.760789869	0.065185191			
17.95	220.78603	178.293093	7.749962148	0.06509434			
18	220.84277	178.4514505	7.739179653	0.065003869			
18.05	220.87515	178.6093203	7.728442068	0.064913773			
18.1	220.89084	178.7667044	7.717749083	0.064824051			
18.15	220.8972	178.9236051	7.707100391	0.0647347			
18.2	220.89931	179.0800244	7.696495684	0.064645718			
18.25	220.89986	179.2359646	7.685934663	0.064557101			
18.3	220.90001	179.3914277	7.675417026	0.064468848			
18.35	220.90022	179.5464159	7.664942479	0.064380956			
18.4	220.90117	179.7009313	7.654510726	0.064293422			
18.45	220.90446	179.8549759	7.644121478	0.064206245			
18.5	220.9137	180.0085519	7.633774446	0.064119421			
18.55	220.93477	180.1616613	7.623469345	0.064032948			
18.6	220.97502	180.3143062	7.613205892	0.063946825			
18.65	221.04037	180.4664885	7.602983808	0.063861048			
18.7	221.13177	180.6182104	7.592802815	0.063775615			
18.75	221.24298	180.7694737	7.582662638	0.063690524			
18.8	221.36139	180.9202806	7.572563005	0.063605773			
18.85	221.47208	181.070633	7.562503647	0.063521359			
18.9	221.56285	181.2205328	7.552484296	0.06343728			
18.95	221.62831	181.3699821	7.542504688	0.063353535			
19	221.67068	181.5189828	7.53256456	0.06327012			
19.05	221.69763	181.6675367	7.522663653	0.063187033			
19.1	221.71841	181.8156459	7.512801709	0.063104274			
19.15	221.74092	181.9633122	7.502978474	0.063021838			
19.2	221.77042	182.1105375	7.493193694	0.062939725			
19.25	221.81038	182.2573237	7.483447119	0.062857932			
19.3	221.86375	182.4036728	7.473738501	0.062776457			
19.35	221.93349	182.5495865	7.464067595	0.062695298			
19.4	222.0218	182.6950666	7.454434155	0.062614453			
19.45	222.12917	182.8401151	7.444837942	0.06253392			
19.5	222.25395	182.9847338	7.435278716	0.062453697			
19.55	222.39333	183.1289245	7.425756239	0.062373782			
19.6	222.54425	183.2726889	7.416270277	0.062294172			
19.65	222.70345	183.4160289	7.406820597	0.062214867			
19.7	222.86644	183.5589462	7.397406967	0.062135864			
19.75	223.02641	183.7014427	7.38802916	0.062057161			
19.8	223.17458	183.8435201	7.378686948	0.061978757			
19.85	223.30241	183.9851801	7.369380106	0.061900649			
19.9	223.40515	184.1264245	7.360108413	0.061822835			
19.95	223.48444	184.267255	7.350871646	0.061745314			
20	223.54857	184.4076733	7.341669588	0.061668084			
20.05	223.60983	184.5476811	7.332502021	0.061591144			
20.1	223.68028	184.6872802	7.32336873	0.06151449			
20.15	223.76805	184.8264721	7.314269502	0.061438122			
20.2	223.87593	184.9652587	7.305204126	0.061362037			
20.25	224.00252	185.1036415	7.296172392	0.061286235			
20.3	224.14456	185.2416222	7.287174093	0.061210713			
20.35	224.2989	185.3792025	7.278209022	0.061135469			
20.4	224.46307	185.516384	7.269276976	0.061060502			
20.45	224.63499	185.6531683	7.260377752	0.060985811			
20.5	224.8125	185.7895571	7.25151115	0.060911392			
20.55	224.99355	185.9255518	7.24267697	0.060837246			
20.6	225.1765	186.0611543	7.233875016	0.060763369			
20.65	225.36028	186.1963659	7.225105091	0.060689761			
20.7	225.54436	186.3311884	7.216367002	0.06061642			
20.75	225.72849	186.4656233	7.207660557	0.060543344			
20.8	225.91258	186.5996721	7.198985565	0.060470532			
20.85	226.09645	186.7333364	7.190341837	0.060397982			
20.9	226.27962	186.8666178	7.181729186	0.060325692			
20.95	226.46114	186.9995177	7.173147426	0.060253661			
21	226.63947	187.1320378	7.164596371	0.060181888			
21.05	226.81284	187.2641794	7.156075841	0.060110371			
21.1	226.98001	187.3959442	7.147585653	0.060039108			
21.15	227.14122	187.5273336	7.139125628	0.059968097			
21.2	227.29877	187.6583491	7.130695587	0.059897339			
21.25	227.45667	187.7889922	7.122295353	0.05982683			
21.3	227.61935	187.9192644	7.113924752	0.059756569			
21.35	227.78984	188.0491671	7.105583609	0.059686556			
21.4	227.96812	188.1787018	7.097271752	0.059616787			
21.45	228.15054	188.30787	7.08898901	0.059547263			
21.5	228.33063	188.436673	7.080735214	0.059477982			
21.55	228.50108	188.5651124	7.072510194	0.059408942			
21.6	228.65642	188.6931894	7.064313784	0.059340142			
21.65	228.79456	188.8209057	7.056145818	0.05927158			
21.7	228.91676	188.9482625	7.048006133	0.059203256			
21.75	229.0264	189.0752612	7.039894565	0.059135167			
21.8	229.12714	189.2019033	7.031810953	0.059067312			
21.85	229.22221	189.3281901	7.023755136	0.058999691			
21.9	229.31488	189.4541231	7.015726956	0.058932301			
21.95	229.40895	189.5797035	7.007726254	0.058865142			
22	229.50903	189.7049328	6.999752875	0.058798211			
22.05	229.61961	189.8298122	6.991806663	0.058731509			
22.1	229.7437	189.9543432	6.983887464	0.058665033			
22.15	229.88188	190.0785271	6.975995125	0.058598782			
22.2	230.03256	190.2023652	6.968129495	0.058532755			
22.25	230.19313	190.3258588	6.960290423	0.058466951			
22.3	230.36108	190.4490093	6.95247776	0.058401369			
22.35	230.53458	190.571818	6.944691358	0.058336006			
22.4	230.7122	190.6942861	6.936931071	0.058270863			
22.45	230.89278	190.8164149	6.929196752	0.058205937			
22.5	231.07523	190.9382058	6.921488257	0.058141228			
22.55	231.25861	191.0596601	6.913805443	0.058076734			
22.6	231.44215	191.1807789	6.906148167	0.058012454			
22.65	231.62517	191.3015636	6.898516287	0.057948387			
22.7	231.80679	191.4220155	6.890909665	0.057884532			
22.75	231.98611	191.5421357	6.88332816	0.057820888			
22.8	232.16234	191.6619256	6.875771635	0.057757453			
22.85	232.3353	191.7813863	6.868239953	0.057694226			
22.9	232.50571	191.9005192	6.860732978	0.057631207			
22.95	232.67506	192.0193254	6.853250575	0.057568394			
23	232.84526	192.1378061	6.84579261	0.057505785			
23.05	233.0179	192.2559626	6.838358951	0.057443381			
23.1	233.1938	192.3737961	6.830949466	0.057381179			
23.15	233.37285	192.4913077	6.823564023	0.057319179			
23.2	233.55434	192.6084987	6.816202493	0.057257379			
23.25	233.73732	192.7253703	6.808864748	0.057195779			
23.3	233.92107	192.8419236	6.801550659	0.057134377			
23.35	234.1051	192.9581598	6.7942601	0.057073172			
23.4	234.28925	193.0740802	6.786992944	0.057012164			
23.45	234.47339	193.1896857	6.779749067	0.056951351			
23.5	234.65749	193.3049777	6.772528345	0.056890732			
23.55	234.84143	193.4199572	6.765330654	0.056830307			
23.6	235.02492	193.5346255	6.758155872	0.056770073			
23.65	235.2074	193.6489836	6.751003878	0.056710031			
23.7	235.38805	193.7630326	6.743874551	0.056650179			
23.75	235.56601	193.8767738	6.736767772	0.056590515			
23.8	235.74078	193.9902082	6.729683423	0.05653104			
23.85	235.91257	194.1033369	6.722621385	0.056471752			
23.9	236.08241	194.2161611	6.715581541	0.056412651			
23.95	236.25195	194.3286819	6.708563776	0.056353734			
24	236.4225	194.4409003	6.701567975	0.056295002			
24.05	236.59396	194.5528174	6.694594022	0.056236452			
24.1	236.7636	194.6644344	6.687641805	0.056178086			
24.15	236.92545	194.7757523	6.68071121	0.0561199			
24.2	237.07094	194.8867722	6.673802126	0.056061895			
24.25	237.19167	194.9974952	6.666914442	0.056004069			
24.3	237.28296	195.1079223	6.660048047	0.055946422			
24.35	237.34673	195.2180546	6.653202832	0.055888953			
24.4	237.39159	195.3278931	6.646378689	0.05583166			
24.45	237.4299	195.4374389	6.639575508	0.055774544			
24.5	237.47345	195.5466931	6.632793184	0.055717602			
24.55	237.52974	195.6556566	6.62603161	0.055660834			
24.6	237.60063	195.7643306	6.61929068	0.055604239			
24.65	237.68329	195.872716	6.612570289	0.055547817			
24.7	237.77275	195.9808139	6.605870333	0.055491566			
24.75	237.86444	196.0886252	6.599190709	0.055435485			
24.8	237.95595	196.1961511	6.592531313	0.055379575			
24.85	238.04778	196.3033924	6.585892046	0.055323833			
