Galaxy	rho0	rnfw	sig0	sigb	rdisc	rbulge	ChiSq
7.7	313.42969	7.730339344	97.75965914	4.739622652			
7.75	313.5275	7.751364245	97.43322903	4.724308807			
7.8	313.65494	7.77228743	97.1101343	4.709142447			
7.85	313.80313	7.793109837	96.7903167	4.694121221			
7.9	313.95679	7.813832387	96.4737194	4.679242828			
7.95	314.09879	7.834455992	96.16028703	4.664505019			
8	314.21524	7.854981544	95.84996557	4.649905593			
8.05	314.29926	7.875409927	95.54270235	4.635442399			
8.1	314.35202	7.89574201	95.23844596	4.621113331			
8.15	314.3804	7.915978647	94.93714626	4.606916329			
8.2	314.39331	7.936120684	94.6387543	4.592849376			
8.25	314.39835	7.95616895	94.34322231	4.578910499			
8.3	314.40082	7.976124264	94.05050363	4.565097766			
8.35	314.40475	7.995987435	93.76055272	4.551409286			
8.4	314.41501	8.015759257	93.47332507	4.537843207			
8.45	314.4389	8.035440515	93.18877721	4.524397717			
8.5	314.48581	8.055031982	92.90686668	4.511071037			
8.55	314.56445	8.074534421	92.62755197	4.497861431			
8.6	314.67868	8.093948583	92.35079251	4.484767192			
8.65	314.82443	8.113275209	92.07654863	4.471786652			
8.7	314.98932	8.132515031	91.80478157	4.458918174			
8.75	315.15552	8.151668769	91.53545338	4.446160156			
8.8	315.30487	8.170737135	91.26852699	4.433511026			
8.85	315.42377	8.18972083	91.00396611	4.420969245			
8.9	315.50693	8.208620546	90.74173523	4.408533301			
8.95	315.55728	8.227436966	90.48179962	4.396201715			
9	315.58331	8.246170762	90.22412527	4.383973036			
9.05	315.5946	8.264822602	89.96867891	4.371845839			
9.1	315.5986	8.283393139	89.71542794	4.35981873			
9.15	315.59973	8.301883021	89.46434048	4.347890339			
9.2	315.59998	8.320292887	89.21538526	4.336059323			
9.25	315.60001	8.338623369	88.96853171	4.324324365			
9.3	315.60001	8.356875087	88.72374984	4.31268417			
9.35	315.60001	8.375048657	88.48101029	4.301137472			
9.4	315.60001	8.393144685	88.24028429	4.289683024			
9.45	315.60001	8.411163771	88.00154364	4.278319605			
9.5	315.60001	8.429106505	87.76476072	4.267046016			
9.55	315.60001	8.446973472	87.52990842	4.255861079			
9.6	315.60001	8.464765248	87.29696021	4.244763639			
9.65	315.60001	8.482482403	87.06589005	4.233752561			
9.7	315.60001	8.500125499	86.8366724	4.222826729			
9.75	315.60001	8.517695091	86.60928224	4.211985051			
9.8	315.60001	8.535191729	86.38369501	4.201226451			
9.85	315.60001	8.552615955	86.15988661	4.190549874			
9.9	315.59991	8.569968304	85.93783343	4.179954282			
9.95	315.5994	8.587249306	85.71751227	4.169438657			
10	315.59747	8.604459482	85.49890039	4.159001998			
10.05	315.59131	8.62159935	85.28197545	4.148643322			
10.1	315.5755	8.63866942	85.06671555	4.138361662			
10.15	315.54169	8.655670196	84.85309917	4.128156069			
10.2	315.48026	8.672602177	84.64110521	4.11802561			
10.25	315.38376	8.689465856	84.43071292	4.107969366			
10.3	315.25058	8.70626172	84.22190194	4.097986437			
10.35	315.08582	8.722990249	84.0146523	4.088075935			
10.4	314.89957	8.739651919	83.80894436	4.078236989			
10.45	314.70279	8.756247202	83.60475882	4.068468743			
10.5	314.50427	8.772776561	83.40207676	4.058770353			
10.55	314.30896	8.789240458	83.20087957	4.049140991			
10.6	314.11819	8.805639345	83.00114895	4.039579842			
10.65	313.93069	8.821973673	82.80286694	4.030086104			
10.7	313.74368	8.838243886	82.6060159	4.020658989			
10.75	313.55417	8.854450423	82.41057847	4.011297722			
10.8	313.35974	8.87059372	82.2165376	4.002001538			
10.85	313.15948	8.886674205	82.02387653	3.992769689			
10.9	312.9541	8.902692304	81.83257879	3.983601434			
10.95	312.74548	8.918648438	81.64262816	3.974496047			
11	312.53598	8.934543022	81.45400873	3.965452814			
11.05	312.32764	8.950376468	81.26670484	3.956471029			
11.1	312.12183	8.966149183	81.08070108	3.947550001			
11.15	311.91885	8.981861569	80.8959823	3.938689047			
11.2	311.71838	8.997514025	80.71253361	3.929887496			
11.25	311.51968	9.013106945	80.53034036	3.921144688			
11.3	311.32199	9.028640718	80.34938813	3.912459971			
11.35	311.12469	9.044115732	80.16966273	3.903832706			
11.4	310.92731	9.059532366	79.99115022	3.895262262			
11.45	310.72919	9.074891	79.81383687	3.886748017			
11.5	310.52942	9.090192007	79.63770916	3.878289361			
11.55	310.32648	9.105435757	79.4627538	3.86988569			
11.6	310.11874	9.120622617	79.28895771	3.861536412			
11.65	309.90463	9.135752948	79.116308	3.853240943			
11.7	309.68292	9.15082711	78.944792	3.844998707			
11.75	309.45206	9.165845458	78.77439723	3.836809137			
11.8	309.2095	9.180808344	78.6051114	3.828671675			
11.85	308.95132	9.195716115	78.43692242	3.82058577			
11.9	308.67346	9.210569115	78.26981837	3.812550881			
11.95	308.37366	9.225367687	78.10378753	3.804566472			
12	308.0531	9.240112167	77.93881834	3.796632018			
12.05	307.71594	9.254802891	77.77489944	3.788747			
12.1	307.3678	9.269440188	77.61201961	3.780910907			
12.15	307.01376	9.284024388	77.45016783	3.773123235			
12.2	306.65735	9.298555814	77.28933323	3.765383487			
12.25	306.30106	9.313034788	77.12950509	3.757691173			
12.3	305.94736	9.327461628	76.97067287	3.750045812			
12.35	305.5997	9.341836649	76.81282617	3.742446927			
12.4	305.26263	9.356160165	76.65595475	3.73489405			
12.45	304.94058	9.370432484	76.50004853	3.727386718			
12.5	304.63602	9.384653911	76.34509756	3.719924474			
12.55	304.34747	9.398824752	76.19109203	3.712506871			
12.6	304.06866	9.412945306	76.03802229	3.705133464			
12.65	303.78979	9.42701587	75.88587883	3.697803816			
12.7	303.5	9.44103674	75.73465225	3.690517496			
12.75	303.1907	9.455008209	75.58433331	3.683274078			
12.8	302.85895	9.468930564	75.43491289	3.676073145			
12.85	302.50891	9.482804094	75.286382	3.668914281			
12.9	302.15137	9.496629081	75.13873177	3.661797079			
12.95	301.80075	9.510405808	74.99195348	3.654721136			
13	301.47092	9.524134554	74.8460385	3.647686055			
13.05	301.17078	9.537815594	74.70097833	3.640691444			
13.1	300.90097	9.551449202	74.55676459	3.633736917			
13.15	300.65335	9.565035651	74.41338903	3.626822093			
13.2	300.41309	9.578575209	74.2708435	3.619946595			
13.25	300.16315	9.592068141	74.12911994	3.613110051			
13.3	299.88943	9.605514713	73.98821043	3.606312096			
13.35	299.58521	9.618915186	73.84810716	3.599552367			
13.4	299.25317	9.63226982	73.7088024	3.592830508			
13.45	298.90454	9.645578871	73.57028855	3.586146166			
13.5	298.55569	9.658842595	73.43255809	3.579498994			
13.55	298.22308	9.672061243	73.2956036	3.572888649			
13.6	297.91833	9.685235067	73.15941779	3.566314791			
13.65	297.64496	9.698364315	73.02399343	3.559777087			
13.7	297.39771	9.711449232	72.88932341	3.553275205			
13.75	297.16479	9.724490062	72.7554007	3.546808821			
13.8	296.93225	9.737487048	72.62221836	3.540377612			
13.85	296.68814	9.750440429	72.48976956	3.533981261			
13.9	296.42557	9.763350443	72.35804753	3.527619453			
13.95	296.14401	9.776217325	72.22704561	3.52129188			
14	295.84833	9.789041309	72.09675721	3.514998234			
14.05	295.54651	9.801822626	71.96717585	3.508738214			
14.1	295.24707	9.814561507	71.8382951	3.502511522			
14.15	294.95676	9.827258179	71.71010863	3.496317863			
14.2	294.67993	9.839912868	71.5826102	3.490156946			
14.25	294.41943	9.852525797	71.45579363	3.484028483			
14.3	294.17886	9.86509719	71.32965282	3.47793219			
14.35	293.96368	9.877627265	71.20418176	3.471867788			
14.4	293.78058	9.890116242	71.07937449	3.465834998			
14.45	293.63376	9.902564338	70.95522517	3.459833548			
14.5	293.52148	9.914971766	70.83172798	3.453863166			
14.55	293.43448	9.927338741	70.7088772	3.447923586			
14.6	293.35794	9.939665473	70.58666718	3.442014544			
14.65	293.27557	9.951952173	70.46509233	3.436135779			
14.7	293.17462	9.964199047	70.34414714	3.430287033			
14.75	293.04929	9.976406303	70.22382616	3.424468052			
14.8	292.90253	9.988574144	70.10412401	3.418678583			
14.85	292.74487	10.00070277	69.98503536	3.412918379			
14.9	292.59122	10.0127924	69.86655497	3.407187194			
14.95	292.45651	10.02484321	69.74867764	3.401484785			
15	292.35123	10.0368554	69.63139825	3.395810911			
15.05	292.27863	10.04882919	69.51471172	3.390165337			
15.1	292.23465	10.06076475	69.39861307	3.384547826			
15.15	292.21069	10.07266228	69.28309732	3.378958148			
15.2	292.19742	10.08452199	69.1681596	3.373396073			
15.25	292.18738	10.09634404	69.05379508	3.367861375			
15.3	292.17575	10.10812864	68.93999898	3.36235383			
15.35	292.15912	10.11987597	68.82676657	3.356873217			
15.4	292.13376	10.13158622	68.71409321	3.351419317			
15.45	292.09418	10.14325958	68.60197427	3.345991914			
15.5	292.03372	10.15489622	68.49040521	3.340590794			
15.55	291.94678	10.16649632	68.37938151	3.335215745			
15.6	291.83136	10.17806008	68.26889873	3.329866558			
15.65	291.69028	10.18958766	68.15895246	3.324543027			
15.7	291.52954	10.20107924	68.04953835	3.319244947			
15.75	291.35577	10.21253501	67.94065211	3.313972116			
15.8	291.17407	10.22395513	67.83228948	3.308724334			
15.85	290.98801	10.23533979	67.72444625	3.303501404			
15.9	290.80103	10.24668914	67.61711827	3.29830313			
15.95	290.61832	10.25800337	67.51030143	3.293129317			
16	290.44791	10.26928264	67.40399166	3.287979777			
16.05	290.29944	10.28052712	67.29818494	3.282854318			
16.1	290.181	10.29173698	67.1928773	3.277752754			
16.15	290.09531	10.30291239	67.08806482	3.2726749			
16.2	290.0369	10.3140535	66.98374359	3.267620573			
16.25	289.99295	10.32516049	66.87990978	3.262589592			
16.3	289.94653	10.33623352	66.77655959	3.257581776			
16.35	289.88171	10.34727274	66.67368925	3.252596951			
16.4	289.78824	10.35827832	66.57129505	3.247634939			
16.45	289.66464	10.36925041	66.46937331	3.242695567			
16.5	289.51865	10.38018918	66.36792038	3.237778664			
16.55	289.36499	10.39109478	66.26693267	3.23288406			
16.6	289.2207	10.40196737	66.16640662	3.228011587			
16.65	289.09995	10.41280709	66.06633871	3.223161079			
16.7	289.00977	10.42361411	65.96672544	3.21833237			
16.75	288.94791	10.43438857	65.86756337	3.213525299			
16.8	288.90369	10.44513063	65.7688491	3.208739704			
16.85	288.86157	10.45584044	65.67057924	3.203975426			
16.9	288.80582	10.46651815	65.57275045	3.199232306			
16.95	288.72537	10.47716389	65.47535944	3.194510189			
17	288.61697	10.48777783	65.37840293	3.189808921			
17.05	288.48602	10.49836011	65.28187768	3.185128348			
17.1	288.34451	10.50891086	65.1857805	3.180468318			
17.15	288.20721	10.51943024	65.09010822	3.175828683			
17.2	288.08691	10.52991839	64.9948577	3.171209294			
17.25	287.99078	10.54037545	64.90002584	3.166610003			
17.3	287.91818	10.55080156	64.80560957	3.162030666			
17.35	287.86075	10.56119686	64.71160584	3.157471138			
17.4	287.80505	10.57156149	64.61801165	3.152931278			
17.45	287.7363	10.58189558	64.52482403	3.148410944			
17.5	287.64325	10.59219929	64.43204003	3.143909997			
17.55	287.52182	10.60247273	64.33965672	3.139428298			
17.6	287.37689	10.61271605	64.24767123	3.134965711			
17.65	287.22089	10.62292937	64.15608068	3.130522101			
17.7	287.07004	10.63311284	64.06488227	3.126097332			
17.75	286.93958	10.64326659	63.97407317	3.121691273			
17.8	286.83932	10.65339075	63.88365062	3.117303792			
17.85	286.77161	10.66348544	63.79361188	3.112934759			
17.9	286.73196	10.6735508	63.70395422	3.108584044			
17.95	286.71213	10.68358695	63.61467496	3.104251521			
18	286.70374	10.69359404	63.52577143	3.099937062			
18.05	286.70041	10.70357217	63.43724099	3.095640543			
18.1	286.69772	10.71352148	63.34908103	3.091361839			
18.15	286.69168	10.7234421	63.26128896	3.087100829			
18.2	286.6767	10.73333414	63.17386223	3.082857389			
18.25	286.64493	10.74319774	63.08679829	3.0786314			
18.3	286.58771	10.75303302	63.00009463	3.074422743			
18.35	286.49881	10.76284009	62.91374878	3.070231299			
18.4	286.37823	10.77261908	62.82775825	3.066056951			
18.45	286.23389	10.78237011	62.74212062	3.061899584			
18.5	286.08026	10.79209331	62.65683347	3.057759082			
18.55	285.93439	10.80178878	62.57189441	3.053635332			
18.6	285.81097	10.81145665	62.48730106	3.049528222			
18.65	285.71771	10.82109703	62.40305107	3.045437639			
18.7	285.65305	10.83071005	62.31914214	3.041363473			
18.75	285.60672	10.84029582	62.23557194	3.037305615			
18.8	285.56271	10.84985445	62.1523382	3.033263955			
18.85	285.50427	10.85938605	62.06943867	3.029238388			
18.9	285.41891	10.86889076	61.98687109	3.025228805			
18.95	285.30243	10.87836866	61.90463326	3.021235102			
19	285.16006	10.88781989	61.82272298	3.017257174			
19.05	285.00473	10.89724454	61.74113807	3.013294917			
19.1	284.85269	10.90664274	61.65987637	3.009348229			
19.15	284.71869	10.91601459	61.57893576	3.005417008			
19.2	284.61166	10.92536019	61.49831411	3.001501154			
19.25	284.53265	10.93467967	61.41800933	2.997600566			
19.3	284.47546	10.94397313	61.33801934	2.993715146			
19.35	284.42935	10.95324067	61.25834209	2.989844795			
19.4	284.38284	10.96248241	61.17897552	2.985989416			
19.45	284.32703	10.97169845	61.09991763	2.982148914			
19.5	284.25748	10.98088889	61.02116642	2.978323192			
19.55	284.17435	10.99005384	60.94271988	2.974512156			
19.6	284.08112	10.99919341	60.86457607	2.970715713			
19.65	283.98251	11.00830769	60.78673304	2.966933769			
19.7	283.88272	11.0173968	60.70918884	2.963166233			
19.75	283.78461	11.02646083	60.63194158	2.959413012			
19.8	283.68967	11.03549988	60.55498934	2.955674018			
19.85	283.59894	11.04451407	60.47833026	2.951949159			
19.9	283.51352	11.05350348	60.40196247	2.948238348			
19.95	283.43497	11.06246822	60.32588413	2.944541496			
20	283.36478	11.07140838	60.2500934	2.940858516			
20.05	283.30325	11.08032407	60.17458848	2.937189321			
20.1	283.24835	11.08921539	60.09936756	2.933533826			
20.15	283.19516	11.09808243	60.02442886	2.929891945			
20.2	283.13644	11.10692529	59.94977063	2.926263594			
20.25	283.06451	11.11574406	59.8753911	2.92264869			
20.3	282.97379	11.12453884	59.80128854	2.91904715			
20.35	282.8634	11.13330974	59.72746124	2.915458892			
20.4	282.73819	11.14205683	59.65390749	2.911883834			
20.45	282.60818	11.15078022	59.58062559	2.908321895			
20.5	282.48572	11.15948	59.50761388	2.904772996			
20.55	282.38211	11.16815626	59.43487069	2.901237056			
20.6	282.30411	11.17680909	59.36239438	2.897713998			
20.65	282.25253	11.1854386	59.2901833	2.894203744			
20.7	282.22299	11.19404486	59.21823586	2.890706216			
20.75	282.20856	11.20262797	59.14655043	2.887221336			
20.8	282.20258	11.21118803	59.07512543	2.88374903			
20.85	282.20038	11.21972511	59.00395928	2.880289222			
20.9	282.19901	11.22823931	58.93305041	2.876841837			
20.95	282.19638	11.23673073	58.86239729	2.873406801			
21	282.19012	11.24519943	58.79199836	2.86998404			
21.05	282.17728	11.25364553	58.7218521	2.866573481			
21.1	282.15463	11.26206909	58.65195701	2.863175053			
21.15	282.11993	11.27047022	58.58231158	2.859788683			
21.2	282.0726	11.27884899	58.51291432	2.8564143			
21.25	282.01379	11.28720549	58.44376376	2.853051833			
21.3	281.94525	11.29553981	58.37485844	2.849701213			
21.35	281.8685	11.30385203	58.30619691	2.846362371			
21.4	281.78433	11.31214224	58.23777773	2.843035236			
21.45	281.69342	11.32041052	58.16959948	2.839719742			
21.5	281.59723	11.32865695	58.10166073	2.83641582			
21.55	281.49875	11.33688162	58.03396009	2.833123404			
21.6	281.40244	11.34508461	57.96649617	2.829842426			
21.65	281.314	11.353266	57.89926758	2.826572821			
21.7	281.2392	11.36142587	57.83227296	2.823314523			
21.75	281.18262	11.36956431	57.76551095	2.820067466			
21.8	281.14673	11.37768139	57.69898021	2.816831587			
21.85	281.13278	11.38577719	57.63267939	2.813606822			
21.9	281.1427	11.39385181	57.56660718	2.810393107			
21.95	281.18039	11.4019053	57.50076225	2.807190379			
22	281.25031	11.40993777	57.43514331	2.803998575			
22.05	281.3541	11.41794927	57.36974907	2.800817634			
22.1	281.48727	11.42593989	57.30457823	2.797647494			
22.15	281.63828	11.43390971	57.23962953	2.794488095			
22.2	281.79077	11.44185881	57.17490171	2.791339375			
22.25	281.92798	11.44978726	57.11039351	2.788201274			
22.3	282.03741	11.45769514	57.0461037	2.785073734			
22.35	282.11401	11.46558252	56.98203103	2.781956695			
22.4	282.16049	11.47344948	56.91817429	2.778850098			
22.45	282.18457	11.4812961	56.85453226	2.775753885			
22.5	282.19498	11.48912245	56.79110374	2.772667999			
22.55	282.1987	11.49692861	56.72788754	2.769592382			
22.6	282.19974	11.50471464	56.66488247	2.766526977			
22.65	282.19998	11.51248062	56.60208735	2.763471728			
22.7	282.20001	11.52022663	56.53950102	2.760426579			
22.75	282.20004	11.52795274	56.47712233	2.757391475			
22.8	282.20016	11.53565902	56.41495012	2.75436636			
22.85	282.20074	11.54334554	56.35298325	2.751351179			
22.9	282.203	11.55101238	56.2912206	2.74834588			
22.95	282.20978	11.5586596	56.22966105	2.745350406			
23	282.22653	11.56628728	56.16830347	2.742364706			
23.05	282.2612	11.57389548	56.10714676	2.739388726			
23.1	282.3223	11.58148429	56.04618984	2.736422414			
23.15	282.41534	11.58905376	55.9854316	2.733465717			
23.2	282.53943	11.59660396	55.92487098	2.730518583			
23.25	282.68579	11.60413497	55.8645069	2.727580961			
23.3	282.83945	11.61164686	55.80433829	2.724652801			
23.35	282.98331	11.61913969	55.74436411	2.72173405			
23.4	283.1033	11.62661353	55.6845833	2.71882466			
23.45	283.19275	11.63406845	55.62499482	2.715924579			
23.5	283.25446	11.64150451	55.56559765	2.713033759			
23.55	283.29968	11.64892179	55.50639076	2.710152151			
23.6	283.34482	11.65632034	55.44737313	2.707279704			
23.65	283.40628	11.66370025	55.38854376	2.704416372			
23.7	283.49573	11.67106156	55.32990165	2.701562106			
23.75	283.61676	11.67840435	55.2714458	2.698716858			
23.8	283.76431	11.68572868	55.21317522	2.695880581			
23.85	283.92719	11.69303462	55.15508894	2.693053228			
23.9	284.09219	11.70032223	55.09718598	2.690234752			
23.95	284.24805	11.70759157	55.03946539	2.687425107			
24	284.38834	11.71484272	54.9819262	2.684624246			
24.05	284.51208	11.72207573	54.92456746	2.681832124			
24.1	284.6228	11.72929067	54.86738823	2.679048696			
24.15	284.72638	11.73648759	54.81038758	2.676273917			
24.2	284.82877	11.74366657	54.75356457	2.673507742			
24.25	284.93408	11.75082767	54.69691828	2.670750126			
24.3	285.04361	11.75797093	54.6404478	2.668001026			
24.35	285.15546	11.76509644	54.58415222	2.665260397			
24.4	285.26483	11.77220425	54.52803063	2.662528197			
24.45	285.36493	11.77929442	54.47208214	2.659804383			
24.5	285.44904	11.78636701	54.41630585	2.65708891			
24.55	285.51266	11.79342208	54.36070089	2.654381738			
24.6	285.5553	11.8004597	54.30526638	2.651682823			
24.65	285.58011	11.80747992	54.25000144	2.648992125			
24.7	285.59247	11.8144828	54.19490521	2.646309601			
24.75	285.59753	11.8214684	54.13997684	2.643635209			
24.8	285.59875	11.82843678	54.08521547	2.64096891			
