Galaxy	rho0	rnfw	sig0	sigb	rdisc	rbulge	ChiSq
NGC 4631	18397662534	57.00000055	6.91641E+13	553265.18	1.582040096	2.595	1.7653
							
Rkpc	Vkms	Vhalo	Vdisc	Vbulge			
0.05	7.71101	4.684926007	9.285121818	0.335629254			
0.1	15.78773	6.621617142	16.77941214	0.237325722			
0.15	24.49546	8.105059961	23.46356685	0.19377564			
0.2	33.42873	9.353460999	29.57576051	0.167814627			
0.25	42.02961	10.45139564	35.23611666	0.150097966			
0.3	50.23622	11.44226643	40.51887686	0.137020069			
0.35	58.16138	12.35187243	45.47521655	0.126855934			
0.4	65.72661	13.19703352	50.14294243	0.118662861			
0.45	73.12834	13.98944004	54.55136271	0.111876418			
0.5	80.9591	14.73760892	58.72401751	0.106135289			
0.55	88.71172	15.44797374	62.68033514	0.101196028			
0.6	96.04018	16.12553587	66.43669843	0.09688782			
0.65	104.15807	16.77427511	70.0071642	0.093086807			
0.7	112.66051	17.39742031	73.40396727	0.089700691			
0.75	119.99718	17.99763416	76.63788477	0.086659101			
0.8	126.36949	18.57714337	79.71850647	0.083907314			
0.85	132.36246	19.13783264	82.65443984	0.081402051			
0.9	137.73532	19.68131412	85.45346874	0.079108574			
0.95	142.31065	20.2089797	88.12267821	0.076998632			
1	146.42787	20.72204105	90.66855411	0.075048983			
1.05	150.30579	21.22156077	93.09706378	0.073240308			
1.1	153.87885	21.70847691	95.41372203	0.071556397			
1.15	157.05476	22.18362259	97.62364577	0.069983537			
1.2	159.65131	22.64774172	99.73159964	0.068510035			
1.25	161.80817	23.10150193	101.7420345	0.067125851			
1.3	163.66643	23.54550507	103.6591199	0.065822312			
1.35	165.12405	23.980296	105.4867725	0.06459188			
1.4	166.35471	24.40636989	107.2286796	0.063427967			
1.45	167.31534	24.82417837	108.8883206	0.062324788			
1.5	168.23357	25.2341347	110.4689847	0.061277238			
1.55	169.07558	25.63661824	111.9737872	0.060280794			
1.6	169.82101	26.03197822	113.4056834	0.05933143			
1.65	170.46335	26.420537	114.7674815	0.058425554			
1.7	171.00781	26.80259288	116.0618528	0.057559942			
1.75	171.46873	27.1784226	117.2913427	0.056731698			
1.8	171.86613	27.54828339	118.4583788	0.055938209			
1.85	172.22098	27.91241494	119.565279	0.05517711			
1.9	172.5504	28.27104096	120.6142591	0.054446255			
1.95	172.86459	28.62437072	121.6074389	0.053743693			
2	173.16663	28.97260026	122.5468483	0.053067645			
2.05	173.45398	29.31591357	123.434433	0.052416483			
2.1	173.7206	29.65448361	124.2720587	0.051788718			
2.15	173.95901	29.98847321	125.0615166	0.051182981			
2.2	174.16402	30.3180359	125.8045268	0.050598014			
2.25	174.33684	30.64331662	126.5027424	0.050032655			
2.3	174.48709	30.96445241	127.1577532	0.049485834			
2.35	174.62877	31.28157299	127.7710887	0.048956558			
2.4	174.77177	31.59480128	128.3442213	0.04844391			
2.45	174.91493	31.90425392	128.878569	0.047947036			
2.5	175.04716	32.21004173	129.3754983	0.047465144			
2.55	175.15623	32.51227005	129.8363262	0.046997496			
2.6	175.23894	32.81103918	130.2623229	0.046543403			
2.65	175.30525	33.10644467	130.6547137	0.046102224			
2.7	175.37474	33.39857765	131.0146809	0.045673356			
2.75	175.46788	33.68752511	131.343366	0.045256239			
2.8	175.5972	33.97337018	131.6418713	0.044850346			
2.85	175.76241	34.25619232	131.9112616	0.044455181			
2.9	175.95154	34.5360676	132.1525654	0.04407028			
2.95	176.14677	34.81306885	132.366777	0.043695207			
3	176.3315	35.0872659	132.5548575	0.04332955			
3.05	176.49484	35.35872571	132.7177361	0.042972923			
3.1	176.63313	35.62751257	132.8563115	0.042624958			
3.15	176.74977	35.89368821	132.9714529	0.042285311			
3.2	176.85454	36.15731199	133.0640015	0.041953657			
3.25	176.96097	36.41844097	133.1347708	0.041629685			
3.3	177.08072	36.67713009	133.1845487	0.041313105			
3.35	177.21722	36.93343223	133.2140974	0.041003639			
3.4	177.36386	37.18739835	133.2241549	0.040701025			
3.45	177.50938	37.43907758	133.2154358	0.040405014			
3.5	177.64682	37.6885173	133.188632	0.040115369			
3.55	177.77753	37.93576326	133.1444136	0.039831864			
3.6	177.90659	38.18085962	133.0834296	0.039554287			
3.65	178.03445	38.42384903	133.0063087	0.039282433			
3.7	178.15343	38.66477272	132.9136599	0.039016108			
3.75	178.252	38.90367059	132.806073	0.038755128			
3.8	178.32265	39.1405812	132.6841198	0.038499316			
3.85	178.3663	39.37554188	132.5483541	0.038248503			
3.9	178.39143	39.60858881	132.3993124	0.03800253			
3.95	178.41078	39.839757	132.237515	0.037761241			
4	178.43842	40.06908041	132.0634656	0.037524491			
4.05	178.4877	40.29659193	131.8776527	0.037292139			
4.1	178.56763	40.52232349	131.6805496	0.037064051			
4.15	178.67805	40.74630607	131.4726149	0.036840097			
4.2	178.80725	40.96856973	131.2542933	0.036620154			
4.25	178.93527	41.18914366	131.0260156	0.036404104			
4.3	179.04276	41.40805621	130.7881994	0.036191833			
4.35	179.11922	41.62533494	130.5412494	0.035983233			
4.4	179.16608	41.84100664	130.2855578	0.035778199			
4.45	179.19383	42.05509734	130.0215048	0.03557663			
4.5	179.21754	42.26763238	129.7494588	0.03537843			
4.55	179.25327	42.47863641	129.4697768	0.035183506			
4.6	179.31479	42.6881334	129.1828048	0.034991769			
4.65	179.40939	42.89614673	128.8888782	0.034803132			
4.7	179.53419	43.10269913	128.5883219	0.034617514			
4.75	179.67696	43.30781276	128.2814507	0.034434835			
4.8	179.82352	43.51150921	127.9685696	0.034255017			
4.85	179.96645	43.71380954	127.6499743	0.034077988			
4.9	180.10745	43.91473424	127.325951	0.033903675			
4.95	180.25105	44.11430334	126.9967772	0.033732009			
5	180.39589	44.31253636	126.6627216	0.033562925			
5.05	180.53235	44.50945234	126.3240445	0.033396359			
5.1	180.64899	44.70506987	125.9809978	0.033232248			
5.15	180.74171	44.89940711	125.6338259	0.033070533			
5.2	180.81813	45.09248176	125.2827649	0.032911156			
5.25	180.89368	45.28431115	124.9280439	0.032754061			
5.3	180.98329	45.47491217	124.5698844	0.032599195			
5.35	181.09309	45.66430135	124.2085009	0.032446505			
5.4	181.21716	45.85249484	123.8441011	0.03229594			
5.45	181.34102	46.03950843	123.4768858	0.032147452			
5.5	181.44997	46.22535755	123.1070496	0.032000994			
5.55	181.53773	46.4100573	122.7347805	0.031856519			
5.6	181.60994	46.59362244	122.3602605	0.031713984			
5.65	181.68086	46.77606743	121.9836656	0.031573344			
