Galaxy	rho0	rnfw	sig0	sigb	rdisc	rbulge	ChiSq
NGC 2841	100459947.8	57.00000217	3.10406E+14	5.33024E+12	1.124863987	1.160178235	1.2979
							
Rkpc	Vkms	Vhalo	Vdisc	Vbulge			
0.05	172.64171	0.346192689	22.2482127	465.7511385			
0.1	289.49649	0.489304514	39.7658662	329.3357884			
0.15	343.28012	0.598923547	55.11346947	268.9015452			
0.2	351.55478	0.691174164	68.92125496	232.8755693			
0.25	341.65353	0.772306063	81.51025676	208.2902413			
0.3	331.80334	0.845526478	93.08080326	190.1421061			
0.35	325.57153	0.912741829	103.7722732	176.0373836			
0.4	320.58902	0.975195023	113.6885545	164.6678942			
0.45	312.32782	1.033749916	122.9108598	155.2503795			
0.5	301.75323	1.089035869	131.5049284	147.2834421			
0.55	290.51294	1.14152829	139.5254052	140.429252			
0.6	273.52472	1.191596755	147.0186683	134.4507726			
0.65	250.01199	1.239535353	154.024741	129.176124			
0.7	228.5246	1.285582678	160.5786359	124.4772277			
0.75	215.41542	1.329935491	166.71133	120.2564269			
0.8	210.80783	1.372758334	172.4504894	116.4377846			
0.85	210.39366	1.414190478	177.8210228	112.9612435			
0.9	210.9357	1.454351051	182.8455098	109.7785961			
0.95	211.99721	1.493342908	187.5445408	106.8506392			
1	213.25674	1.531255586	191.9369879	104.1451206			
1.05	214.85732	1.568167604	196.0402266	101.6352308			
1.1	216.96838	1.604148281	199.8703174	99.29847638			
1.15	219.30617	1.639259179	203.4421569	97.11582575			
1.2	224.17802	1.673555271	206.7696047	95.07105304			
1.25	233.76265	1.707085889	209.8655913	93.1502277			
1.3	245.55609	1.739895509	212.7422096	91.34131322			
1.35	255.91875	1.772024393	215.4107946	89.6338484			
1.4	262.51047	1.80350913	217.8819912	88.01869181			
1.45	265.57623	1.834383095	220.1658146	86.48781517			
1.5	268.61044	1.864676825	222.2717027	85.03413492			
1.55	271.70142	1.894418353	224.2085622	83.6513739			
1.6	275.09195	1.923633486	225.9848097	82.3339471			
1.65	279.08615	1.952346044	227.6084084	81.07686645			
1.7	283.86398	1.980578071	229.0869007	79.87566128			
1.75	289.31726	2.008350014	230.4274376	78.72631127			
1.8	295.03119	2.035680884	231.6368056	77.62518975			
1.85	300.44324	2.062588391	232.7214499	76.56901551			
1.9	305.0777	2.089089067	233.6874972	75.55481158			
1.95	308.70334	2.115198376	234.5407747	74.57986994			
2	311.33923	2.140930804	235.2868291	73.64172103			
2.05	313.15479	2.166299947	235.9309425	72.73810741			
2.1	314.36063	2.191318586	236.4781482	71.86696092			
2.15	315.14752	2.215998753	236.9332446	71.02638276			
2.2	315.67032	2.240351794	237.3008082	70.21462601			
2.25	316.05072	2.264388419	237.585206	69.43008042			
2.3	316.38046	2.288118754	237.7906061	68.67125894			
2.35	316.72229	2.311552384	237.9209887	67.93678586			
2.4	317.11002	2.334698394	237.9801553	67.2253863			
2.45	317.55066	2.357565403	237.9717381	66.53587693			
2.5	318.03021	2.380161598	237.8992081	65.86715768			
2.55	318.52414	2.402494765	237.7658832	65.21820434			
2.6	319.01065	2.424572315	237.5749357	64.58806198			
2.65	319.4819	2.446401309	237.329399	63.97583905			
2.7	319.94958	2.467988481	237.0321741	63.38070203			
