Galaxy	rho0	rnfw	sig0	sigb	rdisc	rbulge	ChiSq
NGC 1068	9.98793E+11	17.78759098	4.99994E+14	35878847.76	0.262782678	0.1	1.0595
							
Rkpc	Vkms	Vhalo	Vdisc	Vbulge			
0.05265	37.8	19.76025351	46.28180816	0.101498783			
0.1	59.17266	27.18476757	72.96438171	0.073647841			
0.15	82.31039	33.23246897	93.82240565	0.060133211			
0.2	105.19963	38.30234767	109.4690794	0.052076888			
0.25	128.1118	42.74406986	121.2233864	0.046578985			
0.3	151.98235	46.7373416	129.9582396	0.042520601			
0.35	174.67496	50.38913977	136.3037191	0.039366427			
0.4	193.36353	53.76931221	140.7377869	0.036823921			
0.45	207.42377	56.92647805	143.63441	0.034717925			
0.5	217.49733	59.8961121	145.2921898	0.032936316			
0.55	224.04359	62.70505258	145.9528434	0.031403545			
0.6	227.79572	65.37419527	145.8138801	0.030066605			
0.65	229.41219	67.92019375	145.0377059	0.02888706			
0.7	229.39937	70.35658035	143.7584014	0.027836268			
0.75	228.3531	72.69453231	142.0869115	0.026892389			
0.8	226.4333	74.94341149	140.1151075	0.026038444			
0.85	223.37904	77.11115457	137.9190257	0.025261001			
0.9	219.68575	79.20456136	135.5614853	0.02454928			
0.95	216.41849	81.22951206	133.0942311	0.023894515			
1	213.71858	83.19113384	130.5597035	0.023289492			
1.05	211.56741	85.09393029	127.9925124	0.022728217			
1.1	210.26807	86.94188367	125.420673	0.02220566			
1.15	209.44421	88.73853641	122.8666466	0.021717564			
1.2	208.81693	90.48705688	120.3482221	0.021260301			
1.25	208.54167	92.19029307	117.8792637	0.020830755			
1.3	208.37187	93.85081659	115.4703486	0.020426236			
1.35	207.94781	95.47095933	113.1293095	0.020044404			
1.4	207.32977	97.05284388	110.8616988	0.019683214			
1.45	206.63168	98.59840932	108.6711843	0.019340871			
1.5	205.9761	100.1094329	106.5598868	0.019015791			
1.55	205.35797	101.5875488	104.5286688	0.01870657			
1.6	204.80481	103.0342635	102.5773786	0.01841196			
1.65	204.32875	104.4509699	100.7050588	0.018130845			
1.7	203.92722	105.8389593	98.91012184	0.017862225			
1.75	203.58917	107.1994311	97.19049783	0.017605201			
1.8	203.30264	108.5335021	95.54375856	0.017358963			
1.85	203.05859	109.8422145	93.96722062	0.017122775			
1.9	202.84872	111.1265428	92.45803062	0.016895974			
1.95	202.66229	112.3873995	91.01323507	0.016677952			
2	202.48747	113.625641	89.62983702	0.016468158			
2.05	202.31741	114.8420724	88.30484152	0.016266087			
2.1	202.15376	116.0374514	87.03529139	0.016071277			
2.15	202.00497	117.2124927	85.81829509	0.015883302			
2.2	201.88393	118.3678707	84.65104769	0.015701773			
2.25	201.81026	119.5042235	83.53084624	0.015526328			
2.3	201.81197	120.622155	82.45510043	0.015356636			
2.35	201.91867	121.7222378	81.42133952	0.01519239			
2.4	202.14717	122.8050151	80.42721603	0.015033303			
2.45	202.49104	123.8710032	79.47050708	0.014879111			
2.5	202.92389	124.9206934	78.54911365	0.014729568			
2.55	203.41351	125.9545531	77.66105837	0.014584446			
2.6	203.93642	126.9730281	76.80448219	0.01444353			
2.65	204.48428	127.9765437	75.97764012	0.014306621			
2.7	205.06084	128.9655059	75.17889641	0.014173534			
2.75	205.67259	129.9403031	74.4067194	0.014044092			
2.8	206.31995	130.9013065	73.659676	0.013918134			
2.85	206.99448	131.8488717	72.9364262	0.013795505			
2.9	207.68538	132.7833393	72.23571755	0.013676061			
2.95	208.38916	133.7050362	71.55637972	0.013559667			
3	209.11189	134.6142757	70.89731918	0.013446195			
3.05	209.85986	135.5113591	70.25751412	0.013335525			
3.1	210.62544	136.3965756	69.63600959	0.013227543			
3.15	211.38087	137.2702035	69.03191285	0.013122142			
3.2	212.0858	138.1325105	68.44438896	0.013019222			
3.25	212.70325	138.9837545	67.87265673	0.012918686			
3.3	213.21352	139.8241839	67.31598476	0.012820444			
3.35	213.61928	140.6540381	66.77368794	0.012724409			
3.4	213.9409	141.473548	66.24512397	0.012630501			
3.45	214.2054	142.2829365	65.72969034	0.012538641			
3.5	214.4341	143.082419	65.22682137	0.012448757			
3.55	214.63509	143.8722032	64.73598553	0.012360779			
3.6	214.80409	144.6524902	64.25668298	0.01227464			
3.65	214.93282	145.4234744	63.78844324	0.012190277			
3.7	215.01817	146.1853438	63.33082313	0.012107631			
3.75	215.06613	146.9382803	62.88340475	0.012026642			
3.8	215.08856	147.6824603	62.44579374	0.011947257			
3.85	215.09769	148.4180546	62.01761756	0.011869424			
3.9	215.10323	149.1452286	61.59852403	0.011793093			
3.95	215.11375	149.8641427	61.18817988	0.011718215			
4	215.13934	150.5749527	60.78626946	0.011644746			
4.05	215.19174	151.2778096	60.39249355	0.011572642			
4.1	215.27946	151.9728601	60.00656825	0.01150186			
4.15	215.4008	152.6602464	59.62822399	0.011432362			
4.2	215.54131	153.340107	59.25720457	0.011364109			
4.25	215.68089	154.0125762	58.8932663	0.011297063			
4.3	215.8074	154.6777846	58.53617722	0.011231191			
4.35	215.92584	155.3358595	58.18571633	0.011166457			
4.4	216.0555	155.9869243	57.84167294	0.01110283			
4.45	216.21785	156.6310994	57.50384603	0.011040278			
4.5	216.4259	157.2685017	57.17204367	0.010978772			
4.55	216.68307	157.8992454	56.84608247	0.010918282			
4.6	216.98979	158.5234413	56.52578707	0.010858782			
4.65	217.34932	159.1411977	56.21098971	0.010800243			
4.7	217.7683	159.75262	55.90152977	0.010742642			
4.75	218.25304	160.3578108	55.59725338	0.010685952			
4.8	218.80585	160.9568703	55.29801303	0.01063015			
4.85	219.42287	161.5498962	55.00366724	0.010575214			
4.9	220.09412	162.1369839	54.71408022	0.01052112			
4.95	220.80658	162.7182262	54.4291216	0.010467848			
5	221.5491	163.2937141	54.14866609	0.010415378			
5.05	222.31625	163.863536	53.87259327	0.010363688			
5.1	223.10782	164.4277785	53.60078732	0.010312761			
5.15	223.92598	164.986526	53.33313679	0.010262577			
5.2	224.77516	165.5398613	53.06953437	0.010213118			
5.25	225.66524	166.0878648	52.80987671	0.010164368			
5.3	226.61256	166.6306155	52.55406422	0.010116309			
5.35	227.63417	167.1681903	52.30200089	0.010068926			
5.4	228.73804	167.7006648	52.0535941	0.010022202			
5.45	229.91875	168.2281125	51.80875451	0.009976122			
5.5	231.16216	168.7506056	51.56739587	0.009930673			
5.55	232.45348	169.2682146	51.32943487	0.009885839			
5.6	233.78114	169.7810084	51.09479106	0.009841607			
5.65	235.13518	170.2890547	50.86338667	0.009797963			
5.7	236.50568	170.7924195	50.63514652	0.009754895			
5.75	237.88486	171.2911676	50.40999791	0.00971239			
5.8	239.26959	171.7853624	50.18787048	0.009670435			
5.85	240.65997	172.2750659	49.96869617	0.00962902			
5.9	242.05508	172.760339	49.75240905	0.009588132			
5.95	243.45154	173.2412413	49.53894531	0.009547761			
6	244.8476	173.7178311	49.32824309	0.009507895			
6.05	246.24796	174.1901657	49.12024248	0.009468525			
6.1	247.66214	174.6583012	48.9148854	0.00942964			
6.15	249.09665	175.1222926	48.71211551	0.00939123			
6.2	250.54791	175.5821938	48.51187819	0.009353285			
6.25	252.00305	176.0380577	48.31412042	0.009315797			
6.3	253.44872	176.4899361	48.11879077	0.009278756			
6.35	254.88109	176.93788	47.92583931	0.009242153			
6.4	256.30914	177.3819393	47.73521754	0.00920598			
6.45	257.7482	177.822163	47.54687836	0.009170229			
6.5	259.20831	178.2585991	47.36077603	0.00913489			
6.55	260.68735	178.6912948	47.17686608	0.009099958			
6.6	262.17365	179.1202965	46.99510528	0.009065423			
6.65	263.65564	179.5456496	46.81545161	0.009031278			
6.7	265.12991	179.9673988	46.63786422	0.008997516			
6.75	266.60071	180.3855879	46.46230335	0.00896413			
6.8	268.07373	180.8002601	46.28873033	0.008931113			
6.85	269.54932	181.2114576	46.11710752	0.008898458			
6.9	271.01968	181.619222	45.94739828	0.008866158			
6.95	272.46936	182.0235942	45.77956695	0.008834208			
7	273.8775	182.4246142	45.6135788	0.008802601			
7.05	275.22198	182.8223215	45.44939999	0.00877133			
7.1	276.48547	183.2167549	45.28699757	0.008740391			
7.15	277.6601	183.6079525	45.12633942	0.008709776			
7.2	278.74979	183.9959517	44.96739425	0.008679481			
7.25	279.77145	184.3807894	44.81013154	0.0086495			
7.3	280.7547	184.7625017	44.65452154	0.008619828			
