Galaxy	rho0	rnfw	sig0	sigb	rdisc	rbulge	ChiSq
NGC 2708	5.45608E+11	57.00004842	3.13113E+14	100000	0.100000001	0.1	1.1992
							
Rkpc	Vkms	Vhalo	Vdisc	Vbulge			
0.05	41.3588	25.51302365	42.35413442	0.005498646			
0.1	75.77015	36.05979573	60.39400177	0.00388813			
0.15	100.43435	44.1382823	68.49333841	0.003174645			
0.2	116.452	50.93678569	71.14631856	0.002749323			
0.25	126.07475	56.91588388	70.72936268	0.002459069			
0.3	131.34045	62.31193711	68.63517904	0.002244813			
0.35	133.91901	67.26544109	65.706549	0.002078293			
0.4	135.07217	71.86799299	62.45354128	0.001944065			
0.45	135.39055	76.1832557	59.17756772	0.001832882			
0.5	134.84586	80.25761046	56.04755156	0.001738825			
0.55	133.58919	84.12609306	53.14866706	0.001657904			
0.6	132.12041	87.81593978	50.51421253	0.001587322			
0.65	130.68291	91.34882375	48.14659256	0.00152505			
0.7	129.33289	94.74232847	46.03103543	0.001469575			
0.75	128.13318	98.01095438	44.14437925	0.001419744			
0.8	127.01638	101.1668276	42.46050219	0.001374662			
0.85	126.08797	104.2202117	40.95349575	0.001333618			
0.9	125.50723	107.1798863	39.59935704	0.001296043			
0.95	125.09549	110.0534311	38.37674507	0.001261476			
1	124.79442	112.8474446	37.26717567	0.001229535			
1.05	124.81595	115.5677136	36.25490435	0.001199903			
1.1	125.15064	118.2193464	35.32665624	0.001172315			
1.15	125.58658	120.8068799	34.4712997	0.001146547			
1.2	126.27487	123.3343655	33.6795183	0.001122406			
1.25	127.74751	125.8054387	32.94350908	0.001099729			
1.3	130.09534	128.2233773	32.25671887	0.001078373			
1.35	133.11655	130.5911482	31.61362117	0.001058215			
1.4	136.74464	132.9114482	31.00953121	0.001039146			
1.45	140.76842	135.1867366	30.4404548	0.001021073			
1.5	144.70081	137.4192641	29.90296563	0.001003911			
1.55	148.44279	139.6110965	29.39410631	0.000987586			
1.6	151.89096	141.7641356	28.91130851	0.000972033			
1.65	154.95503	143.8801369	28.45232855	0.000957191			
1.7	157.58322	145.9607251	28.01519527	0.00094301			
1.75	159.78217	148.0074069	27.5981677	0.000929441			
1.8	161.61813	150.0215833	27.19970053	0.000916441			
1.85	163.19717	152.0045596	26.81841579	0.000903972			
1.9	164.63901	153.9575541	26.45307942	0.000891998			
1.95	166.06535	155.8817064	26.10258187	0.000880488			
2	167.60602	157.778084	25.76592187	0.000869412			
2.05	169.39754	159.647689	25.4421928	0.000858744			
2.1	171.54523	161.4914633	25.13057111	0.00084846			
2.15	174.05643	163.3102935	24.83030653	0.000838536			
2.2	176.80165	165.1050158	24.54071369	0.000828952			
2.25	179.55815	166.8764196	24.26116487	0.00081969			
2.3	182.12299	168.6252509	23.99108382	0.000810731			
2.35	184.4157	170.3522163	23.72994029	0.00080206			
2.4	186.50108	172.0579853	23.47724535	0.000793661			
2.45	188.53619	173.743193	23.23254728	0.000785521			
2.5	190.6981	175.4084428	22.99542793	0.000777626			
2.55	193.13544	177.0543084	22.76549952	0.000769964			
2.6	195.94157	178.6813361	22.54240183	0.000762525			
2.65	199.13335	180.2900462	22.32579973	0.000755297			
2.7	202.63953	181.880935	22.11538088	0.000748271			
2.75	206.31825	183.4544762	21.91085381	0.000741437			
2.8	210.00418	185.0111225	21.71194611	0.000734788			
2.85	213.55789	186.5513066	21.51840287	0.000728313			
2.9	216.88974	188.0754427	21.32998521	0.000722008			
2.95	219.95677	189.5839276	21.14646902	0.000715863			
3	222.75208	191.0771414	20.96764376	0.000709872			
3.05	225.29866	192.5554489	20.79331148	0.00070403			
3.1	227.64311	194.0192001	20.62328578	0.000698329			
3.15	229.8416	195.4687313	20.45739102	0.000692764			
3.2	231.94205	196.9043655	20.29546148	0.000687331			
3.25	233.97055	198.3264137	20.13734067	0.000682023			
3.3	235.92351	199.735175	19.98288066	0.000676837			
3.35	237.75945	201.1309373	19.8319415	0.000671767			
3.4	239.39203	202.5139781	19.68439066	0.000666809			
3.45	240.6992	203.8845652	19.54010254	0.000661959			
3.5	241.56055	205.2429564	19.39895798	0.000657214			
3.55	241.91052	206.5894008	19.26084389	0.000652569			
3.6	241.77193	207.924139	19.12565278	0.000648022			
3.65	241.24336	209.2474033	18.9932825	0.000643568			
3.7	240.45193	210.5594182	18.86363581	0.000639205			
3.75	239.50758	211.8604008	18.73662016	0.000634929			
3.8	238.48586	213.1505613	18.61214733	0.000630738			
3.85	237.43655	214.4301031	18.49013324	0.000626629			
3.9	236.39822	215.6992229	18.37049763	0.000622599			
3.95	235.4034	216.9581115	18.25316391	0.000618646			
4	234.4743	218.2069539	18.1380589	0.000614767			
4.05	233.61714	219.4459292	18.02511265	0.000610961			
4.1	232.82237	220.6752112	17.91425825	0.000607224			
4.15	232.07149	221.8949687	17.80543168	0.000603555			
4.2	231.34564	223.1053653	17.69857163	0.000599951			
4.25	230.63112	224.30656	17.59361938	0.000596412			
4.3	229.92029	225.4987073	17.49051863	0.000592934			
4.35	229.20992	226.6819572	17.38921539	0.000589517			
4.4	228.49908	227.8564555	17.28965786	0.000586158			
4.45	227.78773	229.0223441	17.19179631	0.000582855			
4.5	227.07605	230.179761	17.09558297	0.000579608			
4.55	226.3642	231.3288402	17.00097196	0.000576415			
4.6	225.65228	232.4697126	16.90791915	0.000573273			
