Galaxy	rho0	rnfw	sig0	sigb	rdisc	rbulge	ChiSq
NGC 5194	100000000	57	6.90661E+14	2.19081E+13	0.326450238	0.110455864	7.4612
							
Rkpc	Vkms	Vhalo	Vdisc	Vbulge			
0.05	61.68284	0.345399266	49.36783286	89.89725706			
0.1	108.69198	0.488183099	82.48782826	63.56696008			
0.15	150.76799	0.597550901	107.896891	51.90220556			
0.2	185.02107	0.689590093	127.9233512	44.94862853			
0.25	209.13214	0.77053605	143.8396442	40.20327556			
0.3	225.71339	0.843588653	156.4840689	36.70040151			
0.35	234.80135	0.910649957	166.4632829	33.97796939			
0.4	240.83667	0.972960017	174.2412327	31.78348004			
0.45	245.26038	1.031380711	180.1854973	29.96575235			
0.5	247.58163	1.086539956	184.5943583	28.42800877			
0.55	249.17368	1.138912072	187.7139685	27.10504285			
0.6	250.47028	1.188865787	189.7499389	25.95110278			
0.65	251.02431	1.236694517	190.8755477	24.93301307			
0.7	251.10001	1.282636308	191.2377816	24.02605257			
0.75	251.10001	1.326887471	190.961924	23.21137196			
0.8	251.05617	1.36961217	190.1551271	22.47431427			
0.85	250.74335	1.410949357	188.9092518	21.80328743			
0.9	250.09319	1.451017888	187.3031635	21.18898669			
0.95	249.55602	1.489920382	185.4046165	20.6238452			
1	249.39999	1.527746169	183.2718176	20.10163778			
1.05	249.39999	1.56457359	180.9547373	19.61718977			
1.1	249.39999	1.600471805	178.4962193	19.1661596			
1.15	249.39999	1.635502233	175.932925	18.74487388			
1.2	249.39999	1.669719723	173.296144	18.35020076			
1.25	249.39999	1.703173495	170.6124918	17.97945141			
1.3	249.42575	1.73590792	167.9045139	17.63030261			
1.35	249.61154	1.767963168	165.1912115	17.30073519			
1.4	249.97083	1.799375747	162.4884984	16.9889847			
1.45	250.17026	1.830178953	159.8096022	16.69350155			
1.5	250.38141	1.860403254	157.1654142	16.41291852			
1.55	250.61694	1.890076619	154.5647975	16.14602401			
1.6	250.88832	1.919224795	152.0148579	15.89174002			
1.65	251.20161	1.947871548	149.5211814	15.64910379			
1.7	251.55511	1.976038871	147.0880443	15.41725239			
1.75	251.94031	2.003747165	144.7185975	15.19540986			
1.8	252.34503	2.031015396	142.4150292	14.98287618			
1.85	252.75856	2.057861235	140.1787079	14.77901802			
1.9	253.17746	2.084301176	138.0103079	14.5832608			
1.95	253.61021	2.110350646	135.90992	14.39508181			
2	254.07681	2.136024098	133.877148	14.21400439			
2.05	254.60185	2.161335099	131.9111935	14.03959282			
2.1	255.20396	2.186296399	130.0109297	13.87144792			
2.15	255.88812	2.210920003	128.1749656	13.70920318			
